Id,Answer
732,0
733,0
734,0
735,-1
736,-1
737,-1
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,-1
751,1
752,1
753,1
754,1
755,0
756,0
757,0
758,1
759,1
760,0
761,0
762,0
763,-1
764,-1
765,0
766,0
767,0
768,0
769,0
770,-1
771,0
772,1
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,-1
782,-1
783,-1
784,-1
785,-1
786,-1
787,-1
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,-1
798,-1
799,-1
800,-1
801,0
802,0
803,0
804,1
805,1
806,1
807,1
808,1
809,1
810,1
811,1
812,1
813,1
814,1
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,1
825,0
826,-1
827,-1
828,-1
829,-1
830,1
831,1
832,1
833,0
834,-1
835,0
836,0
837,-1
838,-1
839,1
840,0
841,0
842,0
843,-1
844,-1
845,1
846,0
847,0
848,0
849,0
850,-1
851,-1
852,-1
853,-1
854,-1
855,-1
856,0
857,0
858,1
859,1
860,0
861,-1
862,-1
863,-1
864,1
865,0
866,-1
867,-1
868,-1
869,-1
870,-1
871,0
872,0
873,0
874,0
875,-1
876,-1
877,-1
878,-1
879,-1
880,-1
881,-1
882,-1
883,0
884,0
885,1
886,-1
887,-1
888,-1
889,-1
890,0
891,0
892,0
893,-1
894,-1
895,-1
896,0
897,-1
898,-1
899,-1
900,-1
901,0
902,0
903,-1
904,-1
905,-1
906,-1
907,-1
908,-1
909,-1
910,-1
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,-1
923,-1
924,-1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,1
941,1
942,0
943,0
944,0
945,0
946,0
947,0
948,-1
949,-1
950,-1
951,-1
952,-1
953,-1
954,0
955,1
956,0
957,0
958,-1
959,-1
960,1
961,0
962,0
963,0
964,0
965,0
966,-1
967,-1
968,-1
969,-1
970,-1
971,-1
972,-1
973,1
974,-1
975,-1
976,0
977,0
978,0
979,0
980,0
981,-1
982,-1
983,0
984,0
985,-1
986,-1
987,-1
988,-1
989,0
990,0
991,0
992,-1
993,-1
994,-1
995,-1
996,-1
997,-1
998,-1
999,-1
1000,-1
1001,-1
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,-1
1013,0
1014,0
1015,0
1016,0
1017,0
1018,-1
1019,0
1020,0
1021,-1
1022,-1
1023,-1
1024,-1
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,-1
1033,-1
1034,0
1035,0
1036,0
1037,0
1038,0
1039,1
1040,0
1041,-1
1042,-1
1043,-1
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,1
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,1
1078,1
1079,0
1080,-1
1081,-1
1082,0
1083,0
1084,-1
1085,-1
1086,-1
1087,0
1088,1
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,-1
1103,-1
1104,-1
1105,-1
1106,0
1107,1
1108,1
1109,1
1110,1
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,-1
1123,-1
1124,-1
1125,-1
1126,-1
1127,0
1128,0
1129,-1
1130,-1
1131,-1
1132,0
1133,0
1134,-1
1135,-1
1136,-1
1137,-1
1138,-1
1139,-1
1140,-1
1141,-1
1142,0
1143,0
1144,-1
1145,-1
1146,-1
1147,-1
1148,0
1149,0
1150,-1
1151,-1
1152,-1
1153,0
1154,0
1155,-1
1156,-1
1157,-1
1158,-1
1159,-1
1160,-1
1161,-1
1162,1
1163,0
1164,-1
1165,-1
1166,0
1167,0
1168,0
1169,-1
1170,-1
1171,-1
1172,-1
1173,-1
1174,-1
1175,-1
1176,0
1177,1
1178,1
1179,0
1180,0
1181,0
1182,-1
1183,-1
1184,-1
1185,-1
1186,-1
1187,-1
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,-1
1196,-1
1197,-1
1198,-1
1199,-1
1200,-1
1201,-1
1202,-1
1203,-1
1204,-1
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,-1
1212,-1
1213,1
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
